index,CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Reason,P_Not Churn,P_Churn
4709,0840-DCNZE,1,United States,California,Newport Beach,92661,"33.601309, -117.902304",33.601309,-117.902304,Male,No,No,No,47,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),86.95,4138.9,No,0,,0.9249644514693535,0.07503554853064649
4567,8106-GWQOK,1,United States,California,Warner Springs,92086,"33.323705, -116.626907",33.323705,-116.626907,Male,No,Yes,No,38,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.0,2193.2,No,0,,0.9251289552842,0.07487104471579994
3029,5014-WUQMG,1,United States,California,Hornbrook,96044,"41.962127, -122.527696",41.962127,-122.527696,Male,No,Yes,Yes,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,96.1,4391.45,No,0,,0.9252016898783562,0.07479831012164381
2921,6510-UPNKS,1,United States,California,Emigrant Gap,95715,"39.23754, -120.720196",39.23754,-120.720196,Female,No,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.8,615.35,No,0,,0.9252035558794431,0.0747964441205569
4778,9861-PDSZP,1,United States,California,Delano,93215,"35.772244, -119.209689",35.772244,-119.209689,Female,No,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.05,7806.6,No,0,,0.9252867816844729,0.07471321831552717
6746,4816-OKWNX,1,United States,California,Los Angeles,90034,"34.030578, -118.399613",34.030578,-118.399613,Male,No,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.4,5236.4,No,0,,0.925345689265321,0.07465431073467896
2166,5876-QMYLD,1,United States,California,Earp,92242,"34.137742, -114.36514",34.137742,-114.36514,Female,No,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,415.1,No,0,,0.9253598248276818,0.07464017517231829
5568,2073-QBVBI,1,United States,California,Los Angeles,90077,"34.102084, -118.451629",34.102084,-118.451629,Female,No,Yes,No,41,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,35.45,1391.65,No,0,,0.9254098390804774,0.07459016091952266
3490,7951-VRDVK,1,United States,California,Laguna Hills,92653,"33.606899, -117.717854",33.606899,-117.717854,Female,No,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),85.85,3003.55,No,0,,0.925576093045553,0.07442390695444705
5631,9070-BCKQP,1,United States,California,Wilmington,90744,"33.782068, -118.262263",33.782068,-118.262263,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.15,7881.2,No,0,,0.9256054566187947,0.0743945433812053
6637,7196-LIWRH,1,United States,California,Oroville,95965,"39.624561, -121.552866",39.624561,-121.552866,Female,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,124.45,No,0,,0.925675272267793,0.07432472773220697
2030,4709-LKHYG,1,United States,California,Tarzana,91356,"34.157137, -118.548511",34.157137,-118.548511,Female,No,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.0,540.05,No,0,,0.9259574746594329,0.07404252534056714
3940,3259-QMXUN,1,United States,California,Campo Seco,95226,"38.233879, -120.861666",38.233879,-120.861666,Male,No,Yes,No,58,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,86.1,4890.5,No,0,,0.9259705295812859,0.07402947041871412
5958,8746-BFOAJ,1,United States,California,Garden Grove,92845,"33.782955, -118.026456",33.782955,-118.026456,Male,Yes,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,429.55,No,0,,0.9260236754707849,0.0739763245292151
5006,0565-JUPYD,1,United States,California,Benicia,94510,"38.113533, -122.11926",38.113533,-122.11926,Male,No,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),104.5,6590.8,No,0,,0.9260357425694818,0.0739642574305181
5271,0813-TAXXS,1,United States,California,Alderpoint,95511,"40.166028, -123.584144",40.166028,-123.584144,Male,No,No,No,55,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),77.8,4323.35,No,0,,0.9260605449501836,0.07393945504981635
6115,6252-DFGTK,1,United States,California,O Neals,93645,"37.140104, -119.657092",37.140104,-119.657092,Female,No,Yes,No,37,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),68.1,2479.25,No,0,,0.9260631733863509,0.0739368266136491
7039,6840-RESVB,1,United States,California,Adelanto,92301,"34.667815, -117.536183",34.667815,-117.536183,Male,No,Yes,Yes,24,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,84.8,1990.5,No,0,,0.9263883447797525,0.07361165522024747
3801,1790-NESIO,1,United States,California,Concord,94518,"37.950248, -122.022455",37.950248,-122.022455,Female,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.4,261.3,No,0,,0.9264537667326287,0.07354623326737128
5872,8630-QSGXK,1,United States,California,Pinon Hills,92372,"34.459322, -117.629729",34.459322,-117.629729,Male,No,Yes,No,51,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.2,3901.25,No,0,,0.9265272141690942,0.07347278583090577
2838,1661-CZBAU,1,United States,California,Carlotta,95528,"40.497283, -123.93037",40.497283,-123.93037,Male,No,No,No,48,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),70.95,3629.2,No,0,,0.9267220709649717,0.07327792903502828
5531,8313-AFGBW,1,United States,California,Los Angeles,90008,"34.008293, -118.346766",34.008293,-118.346766,Male,No,Yes,No,47,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,73.6,3522.65,No,0,,0.926763572064204,0.07323642793579596
5436,6478-HRRCZ,1,United States,California,Stirling City,95978,"39.904002, -121.527823",39.904002,-121.527823,Male,No,Yes,No,32,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,70.5,2201.75,No,0,,0.9268091428829137,0.07319085711708627
5785,9027-TMATR,1,United States,California,Warner Springs,92086,"33.323705, -116.626907",33.323705,-116.626907,Female,No,Yes,No,43,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,78.8,3460.3,No,0,,0.9268107972924847,0.07318920270751525
6723,4909-JOUPP,1,United States,California,Tahoma,96142,"39.061227, -120.179546",39.061227,-120.179546,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.7,7898.45,No,0,,0.9268504496136452,0.07314955038635482
2663,9845-PEEKO,1,United States,California,Brookdale,95007,"37.106902, -122.100006",37.106902,-122.100006,Female,Yes,No,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),79.2,4590.35,No,0,,0.9268960707925079,0.07310392920749212
6772,4075-WKNIU,1,United States,California,Bell,90201,"33.970343, -118.171368",33.970343,-118.171368,Female,No,Yes,Yes,0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,73.35,0.0,No,0,,0.9272018177048035,0.07279818229519655
6466,3705-RHRFR,1,United States,California,Ukiah,95482,"39.134075, -123.23422",39.134075,-123.23422,Female,No,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),99.15,6875.35,No,0,,0.9272711454696552,0.07272885453034487
3859,0254-KCJGT,1,United States,California,Bodega Bay,94923,"38.377165, -123.037957",38.377165,-123.037957,Male,No,Yes,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),81.4,4354.45,No,0,,0.9272874701751145,0.07271252982488549
5198,3633-CDBUW,1,United States,California,Midpines,95345,"37.581496, -119.972762",37.581496,-119.972762,Male,No,No,Yes,17,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,80.85,1445.95,No,0,,0.9274399091799194,0.07256009082008066
2874,6250-CGGUN,1,United States,California,Esparto,95627,"38.834469, -122.127193",38.834469,-122.127193,Male,No,No,No,54,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,84.4,4484.05,No,0,,0.9274603970098115,0.07253960299018843
3434,6082-OQFBA,1,United States,California,Victorville,92394,"34.567058, -117.362329",34.567058,-117.362329,Male,No,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,436.9,No,0,,0.9274807199345069,0.07251928006549317
2990,9207-ZPANB,1,United States,California,Paradise,95969,"39.69676, -121.644379",39.69676,-121.644379,Male,No,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,67.45,2443.3,No,0,,0.9276182775604329,0.07238172243956706
6326,7325-ENZFI,1,United States,California,Santa Cruz,95064,"37.007882, -122.065975",37.007882,-122.065975,Female,No,No,No,39,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),40.3,1630.4,No,0,,0.9276280511655742,0.0723719488344258
4950,3470-BTGQO,1,United States,California,Belmont,94002,"37.509366, -122.306132",37.509366,-122.306132,Male,No,No,Yes,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,985.05,No,0,,0.9276367060614192,0.07236329393858078
2627,3422-WJOYD,1,United States,California,Oakland,94618,"37.84551, -122.235181",37.84551,-122.235181,Male,No,Yes,No,28,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,54.35,1426.45,No,0,,0.9277353188356634,0.0722646811643366
6445,0042-JVWOJ,1,United States,California,Glen Ellen,95442,"38.368744, -122.522642",38.368744,-122.522642,Male,No,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.6,471.85,No,0,,0.9278190023609748,0.07218099763902515
6836,2144-ESWKO,1,United States,California,San Pedro,90732,"33.744119, -118.31448",33.744119,-118.31448,Male,No,No,No,43,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),35.2,1463.7,No,0,,0.9280278593591573,0.07197214064084266
2558,9199-PWQVC,1,United States,California,San Francisco,94124,"37.731505, -122.384532",37.731505,-122.384532,Female,No,Yes,No,63,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),79.7,4786.15,No,0,,0.9280385024235015,0.07196149757649847
5336,5855-EIBDE,1,United States,California,Orangevale,95662,"38.689174, -121.218435",38.689174,-121.218435,Female,No,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),106.65,5174.35,No,0,,0.9282694664933161,0.07173053350668387
5132,1045-LTCYT,1,United States,California,San Jose,95118,"37.255479, -121.889838",37.255479,-121.889838,Female,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.05,139.75,No,0,,0.9283112710490944,0.07168872895090565
6544,3214-IYUUQ,1,United States,California,Pine Grove,95665,"38.400264, -120.641274",38.400264,-120.641274,Female,No,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),93.7,5860.7,No,0,,0.9283921820949458,0.07160781790505419
6519,8845-LWKGE,1,United States,California,El Dorado,95623,"38.63153, -120.842609",38.63153,-120.842609,Female,No,Yes,Yes,30,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,64.5,1985.15,No,0,,0.9284484076723463,0.07155159232765372
3541,9239-GZHZE,1,United States,California,Carpinteria,93013,"34.441398, -119.513163",34.441398,-119.513163,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.65,8124.2,No,0,,0.9285843323650498,0.07141566763495018
4493,6999-CHVCF,1,United States,California,Covina,91723,"34.084747, -117.886844",34.084747,-117.886844,Male,No,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),102.1,7149.35,No,0,,0.9285870411423202,0.07141295885767987
6506,7872-RDDLZ,1,United States,California,Piercy,95587,"39.955587, -123.681175",39.955587,-123.681175,Female,Yes,No,No,67,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.9,3725.5,No,0,,0.9286438298400612,0.07135617015993882
2693,8461-EFQYM,1,United States,California,San Jose,95119,"37.233226, -121.78809",37.233226,-121.78809,Female,No,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.25,914.4,No,0,,0.9287118460968613,0.07128815390313864
6782,9589-ABEPT,1,United States,California,El Segundo,90245,"33.917145, -118.401554",33.917145,-118.401554,Male,No,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,92.45,6460.55,No,0,,0.9287559654681059,0.07124403453189412
3358,3778-FOAQW,1,United States,California,San Diego,92127,"33.017518, -117.118456",33.017518,-117.118456,Female,No,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,456.85,No,0,,0.9287638158738875,0.07123618412611255
4589,7244-QWYHG,1,United States,California,San Diego,92154,"32.578103, -117.012975",32.578103,-117.012975,Male,No,Yes,No,50,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),44.45,2188.45,No,0,,0.928798151435216,0.07120184856478393
4650,1309-XGFSN,1,United States,California,Pinon Hills,92372,"34.459322, -117.629729",34.459322,-117.629729,Male,Yes,Yes,Yes,52,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.85,4079.55,No,0,,0.9289321623294676,0.0710678376705324
6915,0657-DOGUM,1,United States,California,Rancho Cucamonga,91739,"34.133809, -117.523724",34.133809,-117.523724,Female,No,Yes,No,48,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.6,2985.25,No,0,,0.929255348592899,0.070744651407101
5505,6075-QMNRR,1,United States,California,Doyle,96109,"40.012675, -120.101857",40.012675,-120.101857,Female,No,No,No,52,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.75,2535.55,No,0,,0.9292774433644146,0.07072255663558538
4733,7995-ZHHNZ,1,United States,California,Fullerton,92832,"33.868316, -117.929029",33.868316,-117.929029,Male,No,Yes,No,42,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),56.1,2386.85,No,0,,0.9294073261004893,0.07059267389951077
6742,5474-LAMUQ,1,United States,California,Los Angeles,90029,"34.089953, -118.294824",34.089953,-118.294824,Male,No,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,533.9,No,0,,0.9295127052758111,0.07048729472418887
3887,9929-PLVPA,1,United States,California,Capitola,95010,"36.977025, -121.952864",36.977025,-121.952864,Female,No,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.4,94.5,No,0,,0.9297138228562524,0.0702861771437476
2806,4598-ZADCK,1,United States,California,Hopland,95449,"38.93706, -123.118111",38.93706,-123.118111,Female,No,No,No,53,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,53.6,2879.2,No,0,,0.9297738104665492,0.07022618953345078
5800,2690-DVRVK,1,United States,California,San Diego,92120,"32.807867, -117.060993",32.807867,-117.060993,Male,No,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.55,99.45,No,0,,0.9297902392168257,0.07020976078317431
2013,9680-NIAUV,1,United States,California,West Hills,91307,"34.199787, -118.68493",34.199787,-118.68493,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,No,0,,0.9298112455640754,0.07018875443592468
5342,0961-ZWLVI,1,United States,California,Rancho Cordova,95670,"38.602723, -121.279913",38.602723,-121.279913,Male,No,No,Yes,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.2,5290.45,No,0,,0.9299263623804706,0.07007363761952944
2477,2798-NYLMZ,1,United States,California,Los Banos,93635,"36.995162, -120.955099",36.995162,-120.955099,Male,No,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.55,7616.0,No,0,,0.9299590618205406,0.0700409381794594
3772,8216-AZUUZ,1,United States,California,San Francisco,94118,"37.781304, -122.461522",37.781304,-122.461522,Female,No,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,100.4,4303.65,No,0,,0.9300013470752433,0.0699986529247567
2958,8898-KASCD,1,United States,California,Biggs,95917,"39.457388, -121.818201",39.457388,-121.818201,Male,No,No,No,39,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,No,Mailed check,35.55,1309.15,No,0,,0.9301511684813998,0.06984883151860018
1998,1159-WFSGR,1,United States,California,South Pasadena,91030,"34.110444, -118.156957",34.110444,-118.156957,Female,No,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,0,,0.9302047864954726,0.06979521350452748
6211,1455-HFBXA,1,United States,California,Bethel Island,94511,"38.050558, -121.646924",38.050558,-121.646924,Male,No,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),91.6,4627.8,No,0,,0.9302174192285295,0.06978258077147048
2135,9294-TDIPC,1,United States,California,San Diego,92110,"32.76501, -117.19938",32.76501,-117.19938,Male,No,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,83.75,No,0,,0.9302902774030148,0.06970972259698513
6019,2320-TZRRH,1,United States,California,Three Rivers,93271,"36.413433, -118.854708",36.413433,-118.854708,Female,No,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,403.15,No,0,,0.9303280596846879,0.06967194031531215
3507,3298-QEICA,1,United States,California,Fountain Valley,92708,"33.712036, -117.950113",33.712036,-117.950113,Female,No,Yes,No,23,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,34.6,813.45,No,0,,0.9304716322060805,0.06952836779391951
6555,6734-FQAJX,1,United States,California,Somerset,95684,"38.606703, -120.586659",38.606703,-120.586659,Male,Yes,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,105.05,7171.7,No,0,,0.9306561522797601,0.06934384772023998
2955,6048-UWKAL,1,United States,California,Beale Afb,95903,"39.125311, -121.392283",39.125311,-121.392283,Female,Yes,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),105.4,6998.95,No,0,,0.9306659611689602,0.06933403883103981
3858,2466-NEJOJ,1,United States,California,Bodega,94922,"38.343282, -122.9755",38.343282,-122.9755,Male,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.65,169.75,No,0,,0.9306751195762781,0.06932488042372185
6340,8085-MSNLK,1,United States,California,San Jose,95124,"37.257063, -121.923037",37.257063,-121.923037,Female,No,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,113.95,6891.4,No,0,,0.9307140400784074,0.06928595992159263
4931,6904-JLBGY,1,United States,California,Salinas,93905,"36.667794, -121.601306",36.667794,-121.601306,Female,Yes,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),117.35,8436.25,No,0,,0.9307616538139171,0.06923834618608297
4872,1325-USMEC,1,United States,California,Pearblossom,93553,"34.445239, -117.894868",34.445239,-117.894868,Male,No,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),99.35,6944.5,No,0,,0.9309487684716999,0.06905123152830007
3193,8401-EMUWF,1,United States,California,Paramount,90723,"33.897122, -118.164432",33.897122,-118.164432,Male,No,Yes,Yes,42,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.4,3058.3,No,0,,0.9310719022074275,0.0689280977925725
3337,9885-MFVSU,1,United States,California,Poway,92064,"32.984395, -117.013454",32.984395,-117.013454,Female,No,Yes,No,35,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),46.35,1662.05,No,0,,0.9311558567027425,0.06884414329725749
4681,6174-NRBTZ,1,United States,California,Murrieta,92563,"33.581045, -117.14719",33.581045,-117.14719,Male,No,No,No,46,No,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),30.75,1489.3,No,0,,0.9312563224190183,0.06874367758098167
3234,7369-TRPFD,1,United States,California,Chatsworth,91311,"34.294142, -118.603883",34.294142,-118.603883,Male,No,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.8,279.2,No,0,,0.9312611867709409,0.06873881322905903
4736,5989-AXPUC,1,United States,California,Garden Grove,92840,"33.787165, -117.931889",33.787165,-117.931889,Female,No,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,118.6,7990.05,No,0,,0.9312899242697473,0.06871007573025271
4926,9142-XMYJH,1,United States,California,Fresno,93721,"36.732694, -119.783786",36.732694,-119.783786,Female,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.35,601.6,No,0,,0.9313152012956019,0.06868479870439813
4467,4063-EIKNQ,1,United States,California,Canyon Country,91351,"34.422519, -118.420717",34.422519,-118.420717,Male,No,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,267.35,No,0,,0.9313312983087976,0.06866870169120237
3253,9637-CDTKZ,1,United States,California,Panorama City,91402,"34.223768, -118.445461",34.223768,-118.445461,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.1,8086.4,No,0,,0.9313971539946606,0.06860284600533936
3367,3546-GHEAE,1,United States,California,Blythe,92225,"33.674583, -114.71612",33.674583,-114.71612,Male,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.45,165.35,No,0,,0.9314425982936559,0.06855740170634406
4462,2368-GAKKQ,1,United States,California,Sylmar,91342,"34.321621, -118.399841",34.321621,-118.399841,Female,No,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.65,7939.25,No,0,,0.931565230029998,0.06843476997000196
2472,5671-RQRLP,1,United States,California,Fowler,93625,"36.625792, -119.672483",36.625792,-119.672483,Female,Yes,Yes,No,70,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),75.65,5411.4,No,0,,0.9316593495164242,0.06834065048357581
3624,0013-SMEOE,1,United States,California,Lompoc,93437,"34.757477, -120.550507",34.757477,-120.550507,Female,Yes,Yes,No,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.7,7904.25,No,0,,0.9317682930315198,0.06823170696848022
2266,1297-VQDRP,1,United States,California,Foothill Ranch,92610,"33.698728, -117.67768",33.698728,-117.67768,Male,Yes,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),107.15,7379.8,No,0,,0.9318368791222005,0.06816312087779954
3629,6114-TCFID,1,United States,California,Pismo Beach,93449,"35.165668, -120.655842",35.165668,-120.655842,Female,No,No,No,29,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),39.5,1082.75,No,0,,0.9318930612636706,0.0681069387363294
6272,3585-YNADK,1,United States,California,Berkeley,94707,"37.897753, -122.279391",37.897753,-122.279391,Female,No,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),74.6,4368.95,No,0,,0.9319332636590032,0.06806673634099675
6110,0716-BQNDX,1,United States,California,Madera,93637,"36.902954, -120.194274",36.902954,-120.194274,Male,Yes,No,No,57,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,93.75,5625.55,No,0,,0.932028129240551,0.06797187075944898
5560,9150-KPBJQ,1,United States,California,Los Angeles,90062,"34.003553, -118.308933",34.003553,-118.308933,Female,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,116.85,No,0,,0.9320468440392301,0.06795315596076994
3441,6648-INWPS,1,United States,California,San Bernardino,92410,"34.106922, -117.297553",34.106922,-117.297553,Male,No,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.15,341.35,No,0,,0.9321632355721279,0.06783676442787215
4546,0396-UKGAI,1,United States,California,Encinitas,92024,"33.054579, -117.25665",33.054579,-117.25665,Male,No,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),55.3,1284.2,No,0,,0.9322606099373905,0.06773939006260958
3468,1178-PZGAB,1,United States,California,Sun City,92585,"33.739412, -117.173334",33.739412,-117.173334,Female,No,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.25,383.65,No,0,,0.9323274463547829,0.06767255364521703
4285,6778-EICRF,1,United States,California,Clio,96106,"39.745805, -120.580882",39.745805,-120.580882,Male,No,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,74.8,1821.2,No,0,,0.9324070607462358,0.06759293925376418
